title,category,skills,level,description
Financial Modeling,Business,Business Analyst,Advanced,Financial Modeling is an advanced-level skill commonly required for Business Analyst roles in the Business field.
Analytics,Product & Management,Content Strategist,Intermediate,Analytics is an intermediate-level skill commonly required for Content Strategist roles in the Product & Management field.
Java,Software Engineering,QA Engineer,Beginner,Java is an beginner-level skill commonly required for QA Engineer roles in the Software Engineering field.
Webpack,Software Engineering,Site Reliability Engineer,Beginner,Webpack is an beginner-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Publications,Data & AI,Data Engineer,Expert,Publications is an expert-level skill commonly required for Data Engineer roles in the Data & AI field.
Prometheus,Software Engineering,Full Stack Developer,Intermediate,Prometheus is an intermediate-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Linux,Software Engineering,Database Administrator,Intermediate,Linux is an intermediate-level skill commonly required for Database Administrator roles in the Software Engineering field.
HTML,Software Engineering,Backend Developer,Expert,HTML is an expert-level skill commonly required for Backend Developer roles in the Software Engineering field.
A/B Testing,Data & AI,Digital Marketing Specialist,Intermediate,A/B Testing is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Data & AI field.
Python,Software Engineering,Security Engineer,Intermediate,Python is an intermediate-level skill commonly required for Security Engineer roles in the Software Engineering field.
Accessibility,Software Engineering,Game Developer,Expert,Accessibility is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Dashboards,Data & AI,Computer Vision Engineer,Intermediate,Dashboards is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Journey Mapping,Design,Interaction Designer,Expert,Journey Mapping is an expert-level skill commonly required for Interaction Designer roles in the Design field.
PyTorch,Data & AI,Computer Vision Engineer,Expert,PyTorch is an expert-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Incident Response,Software Engineering,DevOps Engineer,Intermediate,Incident Response is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Product Demos,Business,Business Analyst,Intermediate,Product Demos is an intermediate-level skill commonly required for Business Analyst roles in the Business field.
Git,Software Engineering,Game Developer,Advanced,Git is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
Linux,Software Engineering,Backend Developer,Beginner,Linux is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
Python,Software Engineering,Machine Learning Engineer,Intermediate,Python is an intermediate-level skill commonly required for Machine Learning Engineer roles in the Software Engineering field.
SQL,Software Engineering,Business Analyst,Advanced,SQL is an advanced-level skill commonly required for Business Analyst roles in the Software Engineering field.
TypeScript,Software Engineering,DevOps Engineer,Intermediate,TypeScript is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Selenium,Software Engineering,Frontend Developer,Expert,Selenium is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Spark,Data & AI,Computer Vision Engineer,Beginner,Spark is an beginner-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Snowflake,Data & AI,Data Analyst,Intermediate,Snowflake is an intermediate-level skill commonly required for Data Analyst roles in the Data & AI field.
Spring Boot,Software Engineering,Game Developer,Intermediate,Spring Boot is an intermediate-level skill commonly required for Game Developer roles in the Software Engineering field.
OWASP,Cloud & Infrastructure,Network Engineer,Expert,OWASP is an expert-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Publications,Data & AI,AI Researcher,Intermediate,Publications is an intermediate-level skill commonly required for AI Researcher roles in the Data & AI field.
3D Math,Software Engineering,Mobile Developer,Advanced,3D Math is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Transformers,Data & AI,NLP Engineer,Advanced,Transformers is an advanced-level skill commonly required for NLP Engineer roles in the Data & AI field.
Cisco,Cloud & Infrastructure,Network Engineer,Beginner,Cisco is an beginner-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Figma,Design,UI Designer,Beginner,Figma is an beginner-level skill commonly required for UI Designer roles in the Design field.
SQL,Software Engineering,Machine Learning Engineer,Advanced,SQL is an advanced-level skill commonly required for Machine Learning Engineer roles in the Software Engineering field.
After Effects,Design,Interaction Designer,Beginner,After Effects is an beginner-level skill commonly required for Interaction Designer roles in the Design field.
Unreal Engine,Software Engineering,Site Reliability Engineer,Expert,Unreal Engine is an expert-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Optimization,Software Engineering,QA Engineer,Intermediate,Optimization is an intermediate-level skill commonly required for QA Engineer roles in the Software Engineering field.
Scalability,Software Engineering,Game Developer,Expert,Scalability is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Community Management,Marketing,Social Media Manager,Advanced,Community Management is an advanced-level skill commonly required for Social Media Manager roles in the Marketing field.
Roadmapping,Product & Management,Project Manager,Beginner,Roadmapping is an beginner-level skill commonly required for Project Manager roles in the Product & Management field.
Excel,Data & AI,AI Researcher,Expert,Excel is an expert-level skill commonly required for AI Researcher roles in the Data & AI field.
JUnit,Software Engineering,Game Developer,Intermediate,JUnit is an intermediate-level skill commonly required for Game Developer roles in the Software Engineering field.
Selenium,Software Engineering,Software Architect,Beginner,Selenium is an beginner-level skill commonly required for Software Architect roles in the Software Engineering field.
Selenium,Software Engineering,Game Developer,Advanced,Selenium is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
